,5.000000,57.000000
2628,57.58,18.0
2629,57.6,21.0
2630,57.62,19.0
2631,57.64,28.0
2632,57.66,21.0
2633,57.68,13.0
2634,57.7,27.0
2635,57.72,17.0
2636,57.74,22.0
2637,57.76,17.0
2638,57.78,17.0
2639,57.8,19.0
2640,57.82,25.0
2641,57.84,18.0
2642,57.86,13.0
2643,57.88,11.0
2644,57.9,17.0
2645,57.92,16.0
2646,57.94,29.0
2647,57.96,16.0
2648,57.98,18.0
2649,58.0,16.0
2650,58.02,20.0
2651,58.04,20.0
2652,58.06,11.0
2653,58.08,21.0
2654,58.1,14.0
2655,58.12,14.0
2656,58.14,11.0
2657,58.16,19.0
2658,58.18,15.0
2659,58.2,21.0
2660,58.22,17.0
2661,58.24,19.0
2662,58.26,15.0
2663,58.28,20.0
2664,58.3,25.0
2665,58.32,19.0
2666,58.34,31.0
2667,58.36,12.0
2668,58.38,25.0
2669,58.4,20.0
2670,58.42,12.0
2671,58.44,21.0
2672,58.46,24.0
2673,58.48,29.0
2674,58.5,19.0
2675,58.52,17.0
2676,58.54,23.0
2677,58.56,19.0
2678,58.58,26.0
2679,58.6,15.0
2680,58.62,17.0
2681,58.64,17.0
2682,58.66,21.0
2683,58.68,23.0
2684,58.7,19.0
2685,58.72,18.0
2686,58.74,22.0
2687,58.76,27.0
2688,58.78,21.0
2689,58.8,26.0
2690,58.82,20.0
2691,58.84,23.0
2692,58.86,20.0
2693,58.88,25.0
2694,58.9,22.0
2695,58.92,24.0
2696,58.94,16.0
2697,58.96,15.0
2698,58.98,20.0
2699,59.0,19.0
2700,59.02,20.0
2701,59.04,23.0
2702,59.06,16.0
2703,59.08,30.0
2704,59.1,16.0
2705,59.12,25.0
2706,59.14,17.0
2707,59.16,19.0
2708,59.18,19.0
2709,59.2,21.0
2710,59.22,29.0
2711,59.24,15.0
2712,59.26,20.0
2713,59.28,23.0
2714,59.3,27.0
2715,59.32,15.0
2716,59.34,24.0
2717,59.36,18.0
2718,59.38,19.0
2719,59.4,21.0
2720,59.42,24.0
2721,59.44,18.0
2722,59.46,24.0
2723,59.48,29.0
2724,59.5,17.0
2725,59.52,27.0
2726,59.54,33.0
2727,59.56,29.0
2728,59.58,21.0
2729,59.6,35.0
2730,59.62,42.0
2731,59.64,51.0
2732,59.66,44.0
2733,59.68,56.0
2734,59.7,48.0
2735,59.72,46.0
2736,59.74,61.0
2737,59.76,64.0
2738,59.78,88.0
2739,59.8,101.0
2740,59.82,149.0
2741,59.84,203.0
2742,59.86,276.0
2743,59.88,469.0
2744,59.9,723.0
2745,59.92,1130.0
2746,59.94,1224.0
2747,59.96,804.0
2748,59.98,403.0
2749,60.0,254.0
2750,60.02,234.0
2751,60.04,265.0
2752,60.06,347.0
2753,60.08,582.0
2754,60.1,595.0
2755,60.12,405.0
2756,60.14,260.0
2757,60.16,124.0
2758,60.18,99.0
2759,60.2,49.0
2760,60.22,62.0
2761,60.24,47.0
2762,60.26,41.0
2763,60.28,35.0
2764,60.3,44.0
2765,60.32,27.0
2766,60.34,37.0
2767,60.36,19.0
2768,60.38,30.0
2769,60.4,28.0
2770,60.42,22.0
2771,60.44,22.0
2772,60.46,23.0
2773,60.48,19.0
2774,60.5,26.0
2775,60.52,19.0
2776,60.54,22.0
2777,60.56,22.0
2778,60.58,25.0
2779,60.6,23.0
2780,60.62,21.0
2781,60.64,19.0
2782,60.66,19.0
2783,60.68,26.0
2784,60.7,18.0
2785,60.72,17.0
2786,60.74,20.0
2787,60.76,23.0
2788,60.78,23.0
2789,60.8,19.0
2790,60.82,16.0
2791,60.84,14.0
2792,60.86,16.0
2793,60.88,22.0
2794,60.9,18.0
2795,60.92,19.0
2796,60.94,19.0
2797,60.96,13.0
2798,60.98,14.0
2799,61.0,18.0
2800,61.02,20.0
2801,61.04,25.0
2802,61.06,19.0
2803,61.08,18.0
2804,61.1,19.0
2805,61.12,16.0
2806,61.14,14.0
2807,61.16,22.0
2808,61.18,15.0
2809,61.2,15.0
2810,61.22,18.0
2811,61.24,14.0
2812,61.26,16.0
2813,61.28,17.0
2814,61.3,12.0
2815,61.32,19.0
2816,61.34,18.0
2817,61.36,14.0
2818,61.38,17.0
2819,61.4,21.0
2820,61.42,16.0
2821,61.44,12.0
2822,61.46,19.0
2823,61.48,14.0
2824,61.5,18.0
2825,61.52,14.0
2826,61.54,20.0
2827,61.56,14.0
2828,61.58,15.0
2829,61.6,10.0
2830,61.62,17.0
2831,61.64,17.0
2832,61.66,16.0
2833,61.68,17.0
2834,61.7,19.0
2835,61.72,19.0
2836,61.74,22.0
2837,61.76,20.0
2838,61.78,22.0
2839,61.8,25.0
2840,61.82,16.0
2841,61.84,17.0
2842,61.86,13.0
2843,61.88,18.0
2844,61.9,15.0
2845,61.92,15.0
2846,61.94,12.0
2847,61.96,28.0
2848,61.98,11.0
2849,62.0,12.0
2850,62.02,17.0
2851,62.04,16.0
2852,62.06,16.0
2853,62.08,14.0
2854,62.1,19.0
2855,62.12,23.0
2856,62.14,21.0
2857,62.16,16.0
2858,62.18,18.0
2859,62.2,13.0
2860,62.22,17.0
2861,62.24,23.0
2862,62.26,19.0
2863,62.28,15.0
2864,62.3,15.0
2865,62.32,12.0
2866,62.34,14.0
2867,62.36,17.0
2868,62.38,17.0
2869,62.4,11.0
2870,62.42,22.0
2871,62.44,15.0
2872,62.46,17.0
2873,62.48,15.0
2874,62.5,9.0
2875,62.52,8.0
2876,62.54,19.0
2877,62.56,14.0
2878,62.58,19.0
2879,62.6,15.0
2880,62.62,19.0
2881,62.64,16.0
2882,62.66,18.0
2883,62.68,18.0
2884,62.7,20.0
2885,62.72,20.0
2886,62.74,21.0
2887,62.76,16.0
2888,62.78,18.0
2889,62.8,23.0
2890,62.82,18.0
2891,62.84,18.0
2892,62.86,14.0
2893,62.88,15.0
2894,62.9,22.0
2895,62.92,17.0
2896,62.94,22.0
2897,62.96,13.0
2898,62.98,22.0
2899,63.0,21.0
2900,63.02,15.0
2901,63.04,25.0
2902,63.06,20.0
2903,63.08,16.0
2904,63.1,14.0
2905,63.12,14.0
2906,63.14,25.0
2907,63.16,13.0
2908,63.18,16.0
2909,63.2,17.0
2910,63.22,19.0
2911,63.24,14.0
2912,63.26,23.0
2913,63.28,10.0
2914,63.3,16.0
2915,63.32,16.0
2916,63.34,10.0
2917,63.36,13.0
2918,63.38,18.0
2919,63.4,16.0
2920,63.42,20.0
2921,63.44,19.0
2922,63.46,25.0
2923,63.48,19.0
2924,63.5,11.0
2925,63.52,11.0
2926,63.54,11.0
2927,63.56,10.0
2928,63.58,16.0
2929,63.6,8.0
2930,63.62,12.0
2931,63.64,16.0
2932,63.66,20.0
2933,63.68,16.0
2934,63.7,16.0
2935,63.72,30.0
2936,63.74,23.0
2937,63.76,16.0
2938,63.78,22.0
2939,63.8,30.0
2940,63.82,21.0
2941,63.84,23.0
2942,63.86,27.0
2943,63.88,23.0
2944,63.9,36.0
2945,63.92,37.0
2946,63.94,50.0
2947,63.96,53.0
2948,63.98,100.0
2949,64.0,82.0
2950,64.02,84.0
2951,64.04,62.0
2952,64.06,29.0
2953,64.08,46.0
2954,64.1,34.0
2955,64.12,41.0
2956,64.14,40.0
2957,64.16,51.0
2958,64.18,55.0
2959,64.2,45.0
2960,64.22,38.0
2961,64.24,27.0
2962,64.26,23.0
2963,64.28,22.0
2964,64.3,22.0
2965,64.32,16.0
2966,64.34,19.0
2967,64.36,24.0
2968,64.38,17.0
2969,64.4,19.0
2970,64.42,13.0
2971,64.44,14.0
2972,64.46,16.0
2973,64.48,24.0
2974,64.5,19.0
2975,64.52,12.0
2976,64.54,19.0
2977,64.56,18.0
2978,64.58,14.0
2979,64.6,15.0
2980,64.62,7.0
2981,64.64,20.0
2982,64.66,21.0
2983,64.68,18.0
2984,64.7,22.0
2985,64.72,17.0
2986,64.74,15.0
2987,64.76,15.0
2988,64.78,19.0
2989,64.8,17.0
2990,64.82,15.0
2991,64.84,12.0
2992,64.86,29.0
2993,64.88,18.0
2994,64.9,24.0
2995,64.92,15.0
2996,64.94,22.0
2997,64.96,22.0
2998,64.98,20.0
2999,65.0,15.0
3000,65.02,11.0
3001,65.04,18.0
3002,65.06,18.0
3003,65.08,18.0
3004,65.1,14.0
3005,65.12,9.0
3006,65.14,21.0
3007,65.16,14.0
3008,65.18,14.0
3009,65.2,16.0
3010,65.22,20.0
3011,65.24,13.0
3012,65.26,22.0
3013,65.28,18.0
3014,65.3,17.0
3015,65.32,15.0
3016,65.34,18.0
3017,65.36,27.0
3018,65.38,22.0
3019,65.4,22.0
3020,65.42,16.0
3021,65.44,16.0
3022,65.46,19.0
3023,65.48,24.0
3024,65.5,20.0
3025,65.52,16.0
3026,65.54,19.0
3027,65.56,17.0
3028,65.58,17.0
3029,65.6,19.0
3030,65.62,15.0
3031,65.64,17.0
3032,65.66,22.0
3033,65.68,20.0
3034,65.7,28.0
3035,65.72,42.0
3036,65.74,38.0
3037,65.76,39.0
3038,65.78,33.0
3039,65.8,28.0
3040,65.82,29.0
3041,65.84,25.0
3042,65.86,31.0
3043,65.88,21.0
3044,65.9,26.0
3045,65.92,22.0
3046,65.94,30.0
3047,65.96,29.0
3048,65.98,25.0
3049,66.0,16.0
3050,66.02,15.0
3051,66.04,15.0
3052,66.06,14.0
3053,66.08,25.0
3054,66.1,13.0
3055,66.12,13.0
3056,66.14,18.0
3057,66.16,13.0
3058,66.18,14.0
3059,66.2,20.0
3060,66.22,25.0
3061,66.24,11.0
3062,66.26,26.0
3063,66.28,10.0
3064,66.3,21.0
3065,66.32,16.0
3066,66.34,24.0
3067,66.36,15.0
3068,66.38,20.0
3069,66.4,16.0
3070,66.42,19.0
3071,66.44,25.0
3072,66.46,17.0
3073,66.48,18.0
3074,66.5,17.0
3075,66.52,16.0
3076,66.54,22.0
3077,66.56,20.0
3078,66.58,22.0
3079,66.6,24.0
3080,66.62,17.0
3081,66.64,25.0
3082,66.66,17.0
3083,66.68,22.0
3084,66.7,18.0
3085,66.72,20.0
3086,66.74,17.0
3087,66.76,16.0
3088,66.78,19.0
3089,66.8,19.0
3090,66.82,14.0
3091,66.84,17.0
3092,66.86,17.0
3093,66.88,21.0
3094,66.9,12.0
3095,66.92,10.0
3096,66.94,17.0
3097,66.96,20.0
3098,66.98,20.0
3099,67.0,16.0
3100,67.02,24.0
3101,67.04,17.0
3102,67.06,17.0
3103,67.08,18.0
3104,67.1,16.0
3105,67.12,22.0
3106,67.14,22.0
3107,67.16,22.0
3108,67.18,24.0
3109,67.2,17.0
3110,67.22,24.0
3111,67.24,22.0
3112,67.26,21.0
3113,67.28,18.0
3114,67.3,25.0
3115,67.32,27.0
3116,67.34,21.0
3117,67.36,21.0
3118,67.38,27.0
3119,67.4,20.0
3120,67.42,35.0
3121,67.44,35.0
3122,67.46,30.0
3123,67.48,21.0
3124,67.5,29.0
3125,67.52,38.0
3126,67.54,56.0
3127,67.56,62.0
3128,67.58,55.0
3129,67.6,70.0
3130,67.62,117.0
3131,67.64,165.0
3132,67.66,206.0
3133,67.68,295.0
3134,67.7,356.0
3135,67.72,402.0
3136,67.74,304.0
3137,67.76,216.0
3138,67.78,143.0
3139,67.8,108.0
3140,67.82,112.0
3141,67.84,103.0
3142,67.86,137.0
3143,67.88,191.0
3144,67.9,213.0
3145,67.92,232.0
3146,67.94,181.0
3147,67.96,105.0
3148,67.98,103.0
3149,68.0,87.0
3150,68.02,127.0
3151,68.04,149.0
3152,68.06,214.0
3153,68.08,265.0
3154,68.1,327.0
3155,68.12,338.0
3156,68.14,282.0
3157,68.16,188.0
3158,68.18,164.0
3159,68.2,165.0
3160,68.22,234.0
3161,68.24,302.0
3162,68.26,343.0
3163,68.28,391.0
3164,68.3,394.0
3165,68.32,302.0
3166,68.34,179.0
3167,68.36,154.0
3168,68.38,114.0
3169,68.4,103.0
3170,68.42,129.0
3171,68.44,134.0
3172,68.46,150.0
3173,68.48,150.0
3174,68.5,98.0
3175,68.52,58.0
3176,68.54,56.0
3177,68.56,47.0
3178,68.58,33.0
3179,68.6,25.0
3180,68.62,32.0
3181,68.64,17.0
3182,68.66,24.0
3183,68.68,25.0
3184,68.7,19.0
3185,68.72,33.0
3186,68.74,16.0
3187,68.76,15.0
3188,68.78,13.0
3189,68.8,16.0
3190,68.82,25.0
3191,68.84,27.0
3192,68.86,27.0
3193,68.88,23.0
3194,68.9,23.0
3195,68.92,19.0
3196,68.94,11.0
3197,68.96,22.0
3198,68.98,19.0
3199,69.0,21.0
3200,69.02,19.0
3201,69.04,15.0
3202,69.06,22.0
3203,69.08,17.0
3204,69.1,12.0
3205,69.12,16.0
3206,69.14,22.0
3207,69.16,16.0
3208,69.18,21.0
3209,69.2,20.0
3210,69.22,12.0
3211,69.24,13.0
3212,69.26,23.0
3213,69.28,17.0
3214,69.3,13.0
3215,69.32,13.0
3216,69.34,22.0
3217,69.36,18.0
3218,69.38,18.0
3219,69.4,15.0
3220,69.42,10.0
3221,69.44,14.0
3222,69.46,17.0
3223,69.48,19.0
3224,69.5,16.0
3225,69.52,14.0
3226,69.54,15.0
3227,69.56,11.0
3228,69.58,19.0
3229,69.6,16.0
3230,69.62,20.0
3231,69.64,11.0
3232,69.66,14.0
3233,69.68,21.0
3234,69.7,25.0
3235,69.72,16.0
3236,69.74,19.0
3237,69.76,20.0
3238,69.78,19.0
3239,69.8,20.0
3240,69.82,19.0
3241,69.84,21.0
3242,69.86,11.0
3243,69.88,14.0
3244,69.9,20.0
3245,69.92,22.0
3246,69.94,14.0
3247,69.96,9.0
3248,69.98,15.0
3249,70.0,14.0
3250,70.02,18.0
3251,70.04,15.0
3252,70.06,15.0
3253,70.08,11.0
3254,70.1,18.0
3255,70.12,19.0
3256,70.14,15.0
3257,70.16,14.0
3258,70.18,14.0
3259,70.2,10.0
3260,70.22,16.0
3261,70.24,15.0
3262,70.26,11.0
3263,70.28,18.0
3264,70.3,14.0
3265,70.32,13.0
3266,70.34,13.0
3267,70.36,17.0
3268,70.38,9.0
3269,70.4,14.0
3270,70.42,16.0
3271,70.44,14.0
3272,70.46,17.0
3273,70.48,15.0
3274,70.5,17.0
3275,70.52,10.0
3276,70.54,17.0
3277,70.56,11.0
3278,70.58,13.0
3279,70.6,15.0
3280,70.62,15.0
3281,70.64,16.0
3282,70.66,14.0
3283,70.68,17.0
3284,70.7,13.0
3285,70.72,17.0
3286,70.74,12.0
3287,70.76,20.0
3288,70.78,14.0
3289,70.8,20.0
3290,70.82,12.0
3291,70.84,16.0
3292,70.86,14.0
3293,70.88,18.0
3294,70.9,11.0
3295,70.92,23.0
3296,70.94,13.0
3297,70.96,18.0
3298,70.98,15.0
3299,71.0,13.0
3300,71.02,18.0
3301,71.04,16.0
3302,71.06,13.0
3303,71.08,20.0
3304,71.1,19.0
3305,71.12,15.0
3306,71.14,11.0
3307,71.16,16.0
3308,71.18,8.0
3309,71.2,9.0
3310,71.22,18.0
3311,71.24,16.0
3312,71.26,14.0
3313,71.28,12.0
3314,71.3,13.0
3315,71.32,22.0
3316,71.34,10.0
3317,71.36,8.0
3318,71.38,17.0
3319,71.4,9.0
3320,71.42,12.0
3321,71.44,14.0
3322,71.46,14.0
3323,71.48,14.0
3324,71.5,24.0
3325,71.52,12.0
3326,71.54,19.0
3327,71.56,17.0
3328,71.58,24.0
3329,71.6,21.0
3330,71.62,13.0
3331,71.64,10.0
3332,71.66,22.0
3333,71.68,16.0
3334,71.7,17.0
3335,71.72,8.0
3336,71.74,16.0
3337,71.76,11.0
3338,71.78,13.0
3339,71.8,18.0
3340,71.82,15.0
3341,71.84,14.0
3342,71.86,12.0
3343,71.88,14.0
3344,71.9,17.0
3345,71.92,10.0
3346,71.94,17.0
3347,71.96,21.0
3348,71.98,20.0
3349,72.0,14.0
3350,72.02,18.0
3351,72.04,13.0
3352,72.06,17.0
3353,72.08,11.0
3354,72.1,15.0
3355,72.12,15.0
3356,72.14,17.0
3357,72.16,16.0
3358,72.18,20.0
3359,72.2,14.0
3360,72.22,15.0
3361,72.24,14.0
3362,72.26,17.0
3363,72.28,16.0
3364,72.3,20.0
3365,72.32,11.0
3366,72.34,13.0
3367,72.36,6.0
3368,72.38,21.0
3369,72.4,15.0
3370,72.42,11.0
3371,72.44,12.0
3372,72.46,20.0
3373,72.48,9.0
3374,72.5,16.0
3375,72.52,8.0
3376,72.54,13.0
3377,72.56,20.0
3378,72.58,17.0
3379,72.6,18.0
3380,72.62,14.0
3381,72.64,13.0
3382,72.66,11.0
3383,72.68,10.0
3384,72.7,25.0
3385,72.72,16.0
3386,72.74,12.0
3387,72.76,22.0
3388,72.78,11.0
3389,72.8,16.0
3390,72.82,9.0
3391,72.84,22.0
3392,72.86,18.0
3393,72.88,15.0
3394,72.9,23.0
3395,72.92,19.0
3396,72.94,10.0
3397,72.96,19.0
3398,72.98,8.0
3399,73.0,20.0
3400,73.02,13.0
3401,73.04,13.0
3402,73.06,20.0
3403,73.08,14.0
3404,73.1,10.0
3405,73.12,15.0
3406,73.14,20.0
3407,73.16,17.0
3408,73.18,18.0
3409,73.2,22.0
3410,73.22,18.0
3411,73.24,22.0
3412,73.26,21.0
3413,73.28,23.0
3414,73.3,30.0
3415,73.32,42.0
3416,73.34,45.0
3417,73.36,47.0
3418,73.38,71.0
3419,73.4,96.0
3420,73.42,127.0
3421,73.44,120.0
3422,73.46,80.0
3423,73.48,63.0
3424,73.5,55.0
3425,73.52,49.0
3426,73.54,31.0
3427,73.56,38.0
3428,73.58,39.0
3429,73.6,53.0
3430,73.62,54.0
3431,73.64,79.0
3432,73.66,54.0
3433,73.68,42.0
3434,73.7,36.0
3435,73.72,22.0
3436,73.74,22.0
3437,73.76,20.0
3438,73.78,22.0
3439,73.8,16.0
3440,73.82,14.0
3441,73.84,16.0
3442,73.86,19.0
3443,73.88,17.0
3444,73.9,16.0
3445,73.92,17.0
3446,73.94,16.0
3447,73.96,17.0
3448,73.98,19.0
3449,74.0,19.0
3450,74.02,21.0
3451,74.04,13.0
3452,74.06,17.0
3453,74.08,8.0
3454,74.1,20.0
3455,74.12,21.0
3456,74.14,15.0
3457,74.16,18.0
3458,74.18,10.0
3459,74.2,11.0
3460,74.22,22.0
3461,74.24,15.0
3462,74.26,14.0
3463,74.28,17.0
3464,74.3,16.0
3465,74.32,18.0
3466,74.34,14.0
3467,74.36,19.0
3468,74.38,13.0
3469,74.4,17.0
3470,74.42,16.0
3471,74.44,23.0
3472,74.46,14.0
3473,74.48,11.0
3474,74.5,14.0
3475,74.52,20.0
3476,74.54,14.0
3477,74.56,17.0
3478,74.58,12.0
3479,74.6,24.0
3480,74.62,11.0
3481,74.64,15.0
3482,74.66,12.0
3483,74.68,13.0
3484,74.7,18.0
3485,74.72,10.0
3486,74.74,14.0
3487,74.76,18.0
3488,74.78,19.0
3489,74.8,17.0
3490,74.82,18.0
3491,74.84,22.0
3492,74.86,14.0
3493,74.88,13.0
3494,74.9,21.0
3495,74.92,11.0
3496,74.94,16.0
3497,74.96,14.0
3498,74.98,25.0
3499,75.0,19.0
3500,75.02,15.0
3501,75.04,22.0
3502,75.06,12.0
3503,75.08,19.0
3504,75.1,12.0
3505,75.12,13.0
3506,75.14,21.0
3507,75.16,17.0
3508,75.18,14.0
3509,75.2,15.0
3510,75.22,21.0
3511,75.24,16.0
3512,75.26,19.0
3513,75.28,17.0
3514,75.3,16.0
3515,75.32,20.0
3516,75.34,17.0
3517,75.36,15.0
3518,75.38,17.0
3519,75.4,14.0
3520,75.42,24.0
3521,75.44,31.0
3522,75.46,37.0
3523,75.48,29.0
3524,75.5,44.0
3525,75.52,45.0
3526,75.54,61.0
3527,75.56,116.0
3528,75.58,118.0
3529,75.6,175.0
3530,75.62,207.0
3531,75.64,173.0
3532,75.66,107.0
3533,75.68,94.0
3534,75.7,64.0
3535,75.72,51.0
3536,75.74,59.0
3537,75.76,47.0
3538,75.78,66.0
3539,75.8,69.0
3540,75.82,113.0
3541,75.84,114.0
3542,75.86,89.0
3543,75.88,83.0
3544,75.9,70.0
3545,75.92,39.0
3546,75.94,47.0
3547,75.96,26.0
3548,75.98,29.0
3549,76.0,14.0
3550,76.02,30.0
3551,76.04,15.0
3552,76.06,19.0
3553,76.08,12.0
3554,76.1,17.0
3555,76.12,16.0
3556,76.14,20.0
3557,76.16,15.0
3558,76.18,20.0
3559,76.2,16.0
3560,76.22,17.0
3561,76.24,19.0
3562,76.26,18.0
3563,76.28,14.0
3564,76.3,19.0
3565,76.32,15.0
3566,76.34,18.0
3567,76.36,12.0
3568,76.38,11.0
3569,76.4,18.0
3570,76.42,16.0
3571,76.44,16.0
3572,76.46,15.0
3573,76.48,19.0
3574,76.5,19.0
3575,76.52,17.0
3576,76.54,23.0
3577,76.56,13.0
3578,76.58,20.0
3579,76.6,16.0
3580,76.62,10.0
3581,76.64,11.0
3582,76.66,18.0
3583,76.68,19.0
3584,76.7,19.0
3585,76.72,19.0
3586,76.74,8.0
3587,76.76,9.0
3588,76.78,14.0
3589,76.8,13.0
3590,76.82,16.0
3591,76.84,12.0
3592,76.86,18.0
3593,76.88,8.0
3594,76.9,15.0
3595,76.92,13.0
3596,76.94,11.0
3597,76.96,25.0
3598,76.98,16.0
3599,77.0,19.0
3600,77.02,13.0
3601,77.04,21.0
3602,77.06,13.0
3603,77.08,13.0
3604,77.1,18.0
3605,77.12,13.0
3606,77.14,15.0
3607,77.16,14.0
3608,77.18,15.0
3609,77.2,18.0
3610,77.22,15.0
3611,77.24,18.0
3612,77.26,17.0
3613,77.28,12.0
3614,77.3,16.0
3615,77.32,15.0
3616,77.34,17.0
3617,77.36,23.0
3618,77.38,12.0
3619,77.4,18.0
3620,77.42,22.0
3621,77.44,27.0
3622,77.46,22.0
3623,77.48,30.0
3624,77.5,27.0
3625,77.52,33.0
3626,77.54,38.0
3627,77.56,37.0
3628,77.58,46.0
3629,77.6,64.0
3630,77.62,61.0
3631,77.64,87.0
3632,77.66,60.0
3633,77.68,52.0
3634,77.7,28.0
3635,77.72,32.0
3636,77.74,35.0
3637,77.76,39.0
3638,77.78,27.0
3639,77.8,29.0
3640,77.82,39.0
3641,77.84,42.0
3642,77.86,45.0
3643,77.88,47.0
3644,77.9,33.0
3645,77.92,24.0
3646,77.94,17.0
3647,77.96,22.0
3648,77.98,8.0
3649,78.0,15.0
3650,78.02,17.0
3651,78.04,10.0
3652,78.06,17.0
3653,78.08,19.0
3654,78.1,13.0
3655,78.12,14.0
3656,78.14,15.0
3657,78.16,11.0
3658,78.18,16.0
3659,78.2,14.0
3660,78.22,13.0
3661,78.24,16.0
3662,78.26,17.0
3663,78.28,7.0
3664,78.3,12.0
3665,78.32,18.0
3666,78.34,25.0
3667,78.36,15.0
3668,78.38,21.0
3669,78.4,11.0
3670,78.42,16.0
3671,78.44,22.0
3672,78.46,16.0
3673,78.48,16.0
3674,78.5,15.0
3675,78.52,13.0
3676,78.54,18.0
3677,78.56,7.0
3678,78.58,14.0
3679,78.6,24.0
3680,78.62,22.0
3681,78.64,11.0
3682,78.66,17.0
3683,78.68,8.0
3684,78.7,18.0
3685,78.72,12.0
3686,78.74,19.0
3687,78.76,13.0
3688,78.78,11.0
3689,78.8,16.0
3690,78.82,17.0
3691,78.84,16.0
3692,78.86,14.0
3693,78.88,17.0
3694,78.9,22.0
3695,78.92,19.0
3696,78.94,9.0
3697,78.96,17.0
3698,78.98,14.0
3699,79.0,22.0
3700,79.02,16.0
3701,79.04,15.0
3702,79.06,15.0
3703,79.08,7.0
3704,79.1,15.0
3705,79.12,12.0
3706,79.14,13.0
3707,79.16,20.0
3708,79.18,11.0
3709,79.2,12.0
3710,79.22,17.0
3711,79.24,14.0
3712,79.26,26.0
3713,79.28,16.0
3714,79.3,11.0
3715,79.32,13.0
3716,79.34,18.0
3717,79.36,12.0
3718,79.38,18.0
3719,79.4,20.0
3720,79.42,11.0
3721,79.44,7.0
3722,79.46,18.0
3723,79.48,23.0
3724,79.5,15.0
3725,79.52,16.0
3726,79.54,16.0
3727,79.56,19.0
3728,79.58,20.0
3729,79.6,25.0
3730,79.62,23.0
3731,79.64,17.0
3732,79.66,30.0
3733,79.68,28.0
3734,79.7,20.0
3735,79.72,49.0
3736,79.74,43.0
3737,79.76,63.0
3738,79.78,88.0
3739,79.8,108.0
3740,79.82,148.0
3741,79.84,218.0
3742,79.86,253.0
3743,79.88,170.0
3744,79.9,138.0
3745,79.92,104.0
3746,79.94,64.0
3747,79.96,71.0
3748,79.98,80.0
3749,80.0,81.0
